Location,Device_ID,Meter_Name,Time,Model,Watts_Total,Watts_R_Ph,Watts_Y_Ph,Watts_B_Ph,PF_Ave,PF_R_Ph,PF_Y_Ph,PF_B_Ph,VLN_average,V_R_Ph,V_Y_Ph,V_B_Ph,A_average,A_R_Ph,A_Y_Ph,A_B_Ph,Frequency,Wh_received,Load_Hours_Delivered,No_of_interruption,On_Hours,V_R_Harmonics,V_Y_Harmonics,V_B_Harmonics,A_R_Harmonics,A_Y_Harmonics,A_B_Harmonics
LAUNDROMAT,2,M3_2,2025-09-03 15:39:05,LG6400,1396.48,424.89,379.09,592.50,0.98,0.97,1,0.97,224.63,216.29,230.32,227.27,2.12,2.03,1.65,2.67,49.56,2404.25,196.34,0,181.77,4.89,3.58,3.59,0.65,6.27,5.79
LAUNDROMAT,1,M3_1,2025-09-03 15:39:10,LG6400,2220.87,165.34,766.68,1288.84,0.97,0.97,0.97,0.97,228.25,234.23,238.15,212.37,3.44,0.73,3.33,6.27,50.38,2533.19,140.32,0,172.96,2.61,0.84,4.58,4.35,1.38,4.63
LAUNDROMAT,2,M3_2,2025-09-03 15:39:10,LG6400,3013.66,890.80,1035.33,1087.53,0.98,0.95,0.98,1,228.13,226.45,233.41,224.53,4.51,4.13,4.53,4.86,49.52,2405.96,196.36,1,181.82,2.96,0.56,2.84,0.06,7.40,1.95
LAUNDROMAT,1,M3_1,2025-09-03 15:39:15,LG6400,1070.02,782.42,281.14,6.46,0.98,1,0.97,0.96,235.12,233.78,239.64,231.94,1.53,3.36,1.21,0.03,49.55,2537.44,140.36,0,173,0.97,3.72,4.52,6.02,5.49,5.65
LAUNDROMAT,2,M3_2,2025-09-03 15:39:15,LG6400,651.05,99.46,207.28,344.31,0.97,0.99,0.95,0.99,231.76,239.77,234.30,221.22,0.98,0.42,0.93,1.58,50.25,2410.55,196.39,1,181.85,3.52,2.57,1.65,6.32,1.24,4.91
LAUNDROMAT,1,M3_1,2025-09-03 15:39:20,LG6400,3954.35,1322.38,1289.58,1342.39,0.98,0.97,0.99,0.97,227.88,222.49,233.11,228.04,5.93,6.12,5.59,6.08,49.57,2539.16,140.41,1,173.04,4.09,0.37,1.56,5.57,5.66,2.15
LAUNDROMAT,2,M3_2,2025-09-03 15:39:20,LG6400,1997.42,604.47,550.55,842.41,0.96,0.97,0.96,0.96,225.66,229.11,232.16,215.71,3.08,2.71,2.46,4.08,49.93,2412.32,196.43,0,181.86,1.73,1.57,1.01,5.63,3.84,7.87
LAUNDROMAT,1,M3_1,2025-09-03 15:39:25,LG6400,1496.27,44.52,444.71,1007.04,0.99,0.98,0.99,0.99,215.25,220.22,215.31,210.23,2.38,0.21,2.09,4.84,49.69,2542.54,140.42,0,173.07,3.81,2.35,2.80,3,0.64,0.88
LAUNDROMAT,2,M3_2,2025-09-03 15:39:25,LG6400,3348.42,1330.33,868.02,1150.07,0.97,0.96,0.95,0.99,234.12,234.53,236.43,231.41,4.93,5.91,3.86,5.04,49.69,2414.94,196.45,1,181.89,2.72,3.73,3.97,0.73,1.48,0.09
LAUNDROMAT,1,M3_1,2025-09-03 15:39:30,LG6400,1813.14,670.72,894.49,247.94,0.96,0.95,0.97,0.96,220.67,222.82,221.30,217.89,2.84,3.16,4.16,1.18,50.46,2546.59,140.44,1,173.08,0.54,3.31,4.13,7.52,7.39,1
LAUNDROMAT,2,M3_2,2025-09-03 15:39:30,LG6400,996.03,185.98,312.16,497.89,0.97,0.96,0.96,1,214.21,214.42,213.05,215.17,1.58,0.90,1.52,2.32,49.90,2417.86,196.46,1,181.92,3.30,2.37,4.81,3.49,5.68,1.10
LAUNDROMAT,1,M3_1,2025-09-03 15:39:35,LG6400,2084.66,833.81,590.11,660.74,0.97,0.97,0.97,0.98,231.90,231.33,235.07,229.31,3.08,3.72,2.59,2.93,49.72,2548.42,140.47,1,173.13,1.46,4.93,2.67,7.06,7.66,1.22
LAUNDROMAT,2,M3_2,2025-09-03 15:39:35,LG6400,2921.29,1349.45,701.75,870.09,0.97,0.98,0.96,0.99,226.71,229.84,224.48,225.81,4.39,6,3.26,3.90,50.11,2421.86,196.48,0,181.95,0.60,3.60,0.19,3.94,6.26,4.50
LAUNDROMAT,1,M3_1,2025-09-03 15:39:40,LG6400,1402.34,76.57,565.85,759.92,0.98,0.99,1,0.96,230.56,237.79,222.88,231,2.10,0.33,2.54,3.44,50.02,2552.15,140.51,1,173.15,1.01,3.14,4.83,7.41,3.80,0.90
LAUNDROMAT,2,M3_2,2025-09-03 15:39:40,LG6400,2071.66,661.34,1292.07,118.25,0.97,0.96,0.98,0.96,232.43,234.80,225.79,236.70,3.10,2.94,5.83,0.52,50.15,2424.12,196.49,1,181.99,0.58,2.37,0.74,1.80,2.44,0.68
LAUNDROMAT,1,M3_1,2025-09-03 15:39:45,LG6400,2526.30,395.04,1230.46,900.79,0.98,0.99,0.96,0.99,215.21,219.05,216.10,210.49,4.03,1.83,5.96,4.31,49.92,2553.22,140.54,0,173.18,2.76,0.47,4.81,5.68,1.01,2.37
LAUNDROMAT,2,M3_2,2025-09-03 15:39:45,LG6400,1592.71,330.01,47.40,1215.30,0.98,0.99,0.98,0.96,225.41,211.83,233.58,230.83,2.42,1.58,0.21,5.47,50,2428.84,196.51,0,182,3.90,1.18,0.15,1.47,7.55,0.62
LAUNDROMAT,1,M3_1,2025-09-03 15:39:50,LG6400,2686.87,1249.09,1338.51,99.27,0.97,1,0.97,0.96,226.26,238.32,223.99,216.46,3.97,5.25,6.18,0.48,49.74,2556.05,140.58,0,173.22,4.14,0.24,3.01,3.78,6.59,0.24
LAUNDROMAT,2,M3_2,2025-09-03 15:39:50,LG6400,1459.36,109.85,58.74,1290.76,0.97,0.98,0.97,0.97,221.46,222.62,226.77,214.98,2.33,0.50,0.27,6.22,50.06,2431.71,196.55,1,182.04,1.37,3.03,0.90,1.17,2.98,7.52
LAUNDROMAT,1,M3_1,2025-09-03 15:39:55,LG6400,2226.69,1155.38,462.60,608.71,0.97,0.99,0.96,0.95,228.94,233.27,229.13,224.41,3.32,5,2.10,2.85,50.05,2558.99,140.62,0,173.26,1.15,1.85,4.33,2.49,1.01,4.84
LAUNDROMAT,2,M3_2,2025-09-03 15:39:55,LG6400,2824.58,1254.09,1363.25,207.24,0.98,0.98,0.96,0.99,228.53,226.83,225.66,233.09,4.27,5.62,6.29,0.89,50.33,2436.04,196.58,1,182.07,1.27,1.41,1.56,5.64,3.61,4.93
LAUNDROMAT,1,M3_1,2025-09-03 15:40:00,LG6400,2795.58,444.79,1433.36,917.43,0.98,0.98,1,0.97,231.11,235.83,233.91,223.60,4.09,1.92,6.15,4.21,49.65,2561.08,140.65,0,173.27,3.19,3.49,1.77,5.27,3.67,5.33
LAUNDROMAT,2,M3_2,2025-09-03 15:40:00,LG6400,1573.05,376.51,176.33,1020.20,0.97,0.98,0.96,0.96,238.16,236.73,238.45,239.28,2.28,1.62,0.77,4.45,50.30,2440.93,196.62,0,182.11,1.63,4.84,1.80,3.10,4.48,7.57
LAUNDROMAT,1,M3_1,2025-09-03 15:40:05,LG6400,2342.77,582.79,1217.18,542.79,0.98,0.97,0.99,0.99,219.40,210.04,217.89,230.28,3.64,2.87,5.65,2.39,50.36,2563,140.68,1,173.30,2.25,1,3.85,3.43,3.47,2.30
LAUNDROMAT,2,M3_2,2025-09-03 15:40:05,LG6400,2022.76,333.58,569.27,1119.92,0.97,0.96,0.98,0.96,227.88,216.07,234.55,233.02,3.03,1.60,2.48,4.99,50.17,2444.34,196.64,0,182.13,3.17,3.42,3.22,0.44,7.17,4.62
LAUNDROMAT,1,M3_1,2025-09-03 15:40:10,LG6400,2507.44,737.89,512.38,1257.16,0.98,1,0.96,0.97,223.60,221.41,214.94,234.47,3.78,3.34,2.49,5.51,50.09,2566.56,140.72,0,173.34,0.88,4.58,0.88,0.61,0.50,4.53
LAUNDROMAT,2,M3_2,2025-09-03 15:40:10,LG6400,2545.61,1225.31,1217.50,102.81,0.97,0.97,0.97,0.97,221.56,224.26,229.93,210.49,3.87,5.62,5.48,0.50,50.15,2447.70,196.68,0,182.16,1.46,0.73,0.68,3.91,6.26,4.61
LAUNDROMAT,1,M3_1,2025-09-03 15:40:15,LG6400,1990.71,786.36,91.99,1112.36,0.98,0.98,0.99,0.97,213.44,213.27,212.81,214.24,3.19,3.77,0.44,5.37,50.49,2570.65,140.77,1,173.37,3.98,1.38,4.12,1.21,3.39,2.20
LAUNDROMAT,2,M3_2,2025-09-03 15:40:15,LG6400,1608.87,227.54,1092.84,288.49,0.99,0.98,1,0.98,225.46,220.13,217.70,238.56,2.44,1.05,5.04,1.24,49.55,2450.48,196.70,0,182.17,0.32,3.78,3.53,2.71,6.62,2.57
LAUNDROMAT,1,M3_1,2025-09-03 15:40:20,LG6400,3295.12,1099.12,1196.06,999.95,0.97,0.97,0.98,0.96,213.77,211.31,218.37,211.63,5.29,5.38,5.56,4.93,49.61,2572.49,140.80,1,173.42,4.14,3.79,1.38,7.07,1.92,3.07
LAUNDROMAT,2,M3_2,2025-09-03 15:40:20,LG6400,2021.05,861.32,91.40,1068.33,0.98,1,0.98,0.97,218.84,214.68,227.25,214.59,3.18,4.03,0.41,5.11,49.76,2454.94,196.75,0,182.22,2.64,2.32,1.83,1.59,5.61,5.40
LAUNDROMAT,1,M3_1,2025-09-03 15:40:25,LG6400,2652.35,732.49,624.60,1295.27,0.99,1,0.99,0.98,226.59,238.12,222.83,218.82,3.97,3.08,2.82,6.02,49.88,2576.82,140.84,0,173.43,2.91,0.75,4.09,3.03,3.74,4.01
LAUNDROMAT,2,M3_2,2025-09-03 15:40:25,LG6400,1792.24,228.58,1318.63,245.03,0.97,0.96,0.99,0.95,229.42,238.19,239.23,210.83,2.59,1,5.56,1.22,49.88,2459.38,196.78,1,182.24,1.31,0.55,2.24,0.63,7.98,0.42
LAUNDROMAT,1,M3_1,2025-09-03 15:40:30,LG6400,1766.16,521.96,54.37,1189.83,0.97,0.99,0.97,0.96,221.26,211.82,225.01,226.95,2.73,2.49,0.25,5.45,50.07,2580.55,140.86,1,173.45,2.98,4.02,4.36,2.25,3.45,0.13
LAUNDROMAT,2,M3_2,2025-09-03 15:40:30,LG6400,1178.78,22.95,982.70,173.12,0.98,0.99,0.99,0.96,223.39,212.05,225.81,232.31,1.77,0.11,4.42,0.77,49.80,2462.37,196.80,0,182.28,1.31,4.47,4.64,5.68,5.93,5.84
LAUNDROMAT,1,M3_1,2025-09-03 15:40:35,LG6400,1076.91,90.47,918.47,67.97,0.98,0.96,1,0.97,218.19,211.14,217.53,225.92,1.66,0.45,4.23,0.31,49.86,2583.82,140.88,1,173.47,1.89,4.60,2.72,2.88,2.18,1.81
LAUNDROMAT,2,M3_2,2025-09-03 15:40:35,LG6400,1036.81,33.09,370.06,633.66,0.98,0.97,0.99,0.97,222.35,223.03,224.18,219.84,1.60,0.15,1.67,2.96,50.39,2465.44,196.83,1,182.30,2.97,2.01,4.95,5.75,2.16,3.85
LAUNDROMAT,1,M3_1,2025-09-03 15:40:40,LG6400,3129.75,1385.32,1016.30,728.13,0.99,0.99,1,1,228.47,236.15,210.94,238.32,4.61,5.94,4.82,3.07,49.88,2586.05,140.89,1,173.51,3.74,3.95,1.69,6.20,2.38,0.27
LAUNDROMAT,2,M3_2,2025-09-03 15:40:40,LG6400,3518.74,1029.35,1211.28,1278.11,0.97,0.99,0.95,0.96,224.21,213.07,223.01,236.54,5.40,4.86,5.70,5.63,50.41,2467,196.86,1,182.35,3.63,2.46,4.99,3.23,0.84,0.24
LAUNDROMAT,1,M3_1,2025-09-03 15:40:46,LG6400,1671.54,180,1170.57,320.96,0.98,0.96,0.99,0.99,219.26,219.90,213.55,224.33,2.61,0.85,5.54,1.45,50.37,2588.17,140.92,0,173.55,4.94,2.07,2.98,3.58,3.37,1.55
LAUNDROMAT,2,M3_2,2025-09-03 15:40:46,LG6400,1389.23,95.37,538.65,755.21,0.97,0.96,0.96,0.99,223.97,220.17,233.13,218.61,2.11,0.45,2.40,3.49,50.21,2471.23,196.88,0,182.37,3.58,1.19,3.76,7.39,5.90,0.69
LAUNDROMAT,1,M3_1,2025-09-03 15:40:51,LG6400,1673.13,403.64,615.45,654.04,0.97,0.97,0.99,0.96,216.54,213.67,221.05,214.90,2.64,1.94,2.81,3.17,50.09,2591.88,140.95,0,173.58,2.55,1.40,3.37,2.24,4,3.50
LAUNDROMAT,2,M3_2,2025-09-03 15:40:51,LG6400,1655.36,375.58,1271.39,8.39,0.97,0.98,0.96,0.96,217.90,219.54,219.98,214.17,2.59,1.75,5.99,0.04,50.05,2473.38,196.93,1,182.41,4.21,1.33,3.59,4.92,4.36,3.09
LAUNDROMAT,1,M3_1,2025-09-03 15:40:56,LG6400,2933.50,986.62,1029.73,917.15,0.98,0.98,0.98,1,218.68,218.96,212.78,224.29,4.55,4.62,4.93,4.10,50.27,2594.98,140.97,1,173.61,3.28,0.98,4.68,0.12,4.10,3.39
LAUNDROMAT,2,M3_2,2025-09-03 15:40:56,LG6400,1754.57,173.83,1038.28,542.45,0.98,0.98,0.98,0.98,222.76,230.21,223.18,214.89,2.71,0.77,4.77,2.59,50.20,2477.06,196.94,1,182.42,1.40,1.70,3.72,6.98,0.29,5.19
LAUNDROMAT,1,M3_1,2025-09-03 15:41:01,LG6400,2004.78,1074.70,103.57,826.51,0.97,0.98,0.95,0.99,227.08,233.48,212.21,235.54,2.92,4.68,0.51,3.56,50.37,2597.36,140.99,0,173.64,0.85,2.01,2.65,5.66,1.35,7.64
LAUNDROMAT,2,M3_2,2025-09-03 15:41:01,LG6400,1473.76,840.89,81.05,551.82,0.97,0.96,0.98,0.96,230.51,238.30,231.61,221.62,2.21,3.69,0.36,2.58,50.01,2481.86,196.98,0,182.44,3.53,1.16,4.81,1.27,7.62,3.03
LAUNDROMAT,1,M3_1,2025-09-03 15:41:06,LG6400,2226.65,636.02,517.50,1073.13,0.97,0.98,0.97,0.97,213.06,211.64,212.75,214.77,3.58,3.07,2.50,5.16,49.98,2599.44,141.02,0,173.65,0.49,4.19,3.99,3.51,7.34,1.80
LAUNDROMAT,2,M3_2,2025-09-03 15:41:06,LG6400,1817.38,1262.65,20.64,534.09,0.98,0.96,0.99,0.99,224.81,225.04,224.02,225.37,2.77,5.83,0.09,2.40,50.11,2485.38,197.02,1,182.47,1.55,4.93,3.78,3.49,7.29,2.03
LAUNDROMAT,1,M3_1,2025-09-03 15:41:11,LG6400,2936.77,1047.57,1074.81,814.39,0.97,0.97,0.99,0.95,219.32,211.20,226.67,220.10,4.60,5.11,4.80,3.88,49.80,2603.26,141.05,1,173.66,3.44,3.06,4.94,3.11,0.16,7.06
LAUNDROMAT,2,M3_2,2025-09-03 15:41:11,LG6400,2868.94,1047.93,1306.40,514.61,0.98,0.97,0.99,0.97,226.57,234.39,211.14,234.18,4.37,4.61,6.26,2.25,50.47,2486.84,197.07,0,182.52,1.93,4.97,3.50,3.80,6.53,5.18
LAUNDROMAT,1,M3_1,2025-09-03 15:41:16,LG6400,1968.31,80.20,800.88,1087.23,0.97,1,0.97,0.95,226.89,221.44,224.17,235.08,2.97,0.36,3.70,4.84,49.56,2606.51,141.10,0,173.68,1.98,4.53,4.12,2.85,5.79,4.05
LAUNDROMAT,2,M3_2,2025-09-03 15:41:16,LG6400,507.75,373.07,77.93,56.75,0.98,0.99,0.97,0.97,237.70,239.16,235.38,238.57,0.72,1.57,0.34,0.25,49.98,2489.22,197.08,0,182.57,1.35,0.99,0.10,3.85,4.99,6.42
LAUNDROMAT,1,M3_1,2025-09-03 15:41:21,LG6400,2848.23,1151.71,1150.26,546.26,0.96,0.96,0.96,0.96,217.65,217.62,217.66,217.68,4.55,5.51,5.52,2.61,50.46,2608.30,141.12,0,173.71,1.27,2.75,3.50,6.26,3.63,7.08
LAUNDROMAT,2,M3_2,2025-09-03 15:41:21,LG6400,1537,745.68,751.43,39.89,0.98,0.99,0.99,0.97,221.60,211.46,224.81,228.52,2.38,3.56,3.39,0.18,49.81,2493.34,197.12,1,182.58,2.38,0.12,4.30,7.07,4.78,0.34
LAUNDROMAT,1,M3_1,2025-09-03 15:41:26,LG6400,2875.89,370.07,1236.56,1269.26,0.98,0.98,0.98,0.97,230.18,237.29,218.31,234.95,4.32,1.59,5.77,5.58,49.87,2609.67,141.16,1,173.75,3.62,4.67,3.58,5.41,2.41,6.77
LAUNDROMAT,2,M3_2,2025-09-03 15:41:26,LG6400,3194.08,1287.26,569.07,1337.75,0.95,0.95,0.95,0.96,231.11,218.27,238.95,236.10,4.87,6.18,2.50,5.93,49.98,2497.61,197.15,0,182.61,4.10,2.16,0.26,1.80,6.10,2.75
LAUNDROMAT,1,M3_1,2025-09-03 15:41:31,LG6400,1566.23,898.38,611.01,56.84,0.97,0.99,0.96,0.96,222.90,223,220.23,225.47,2.40,4.06,2.88,0.26,49.52,2611.14,141.20,1,173.79,4.20,3.03,2.49,5,7.39,2.61
LAUNDROMAT,2,M3_2,2025-09-03 15:41:31,LG6400,2787.63,1380.39,770.67,636.57,0.97,0.98,0.98,0.96,229.37,238.40,226.16,223.55,4.13,5.93,3.49,2.97,49.88,2499.43,197.16,0,182.64,3.21,0.79,1.78,7.87,5.14,0.99
LAUNDROMAT,1,M3_1,2025-09-03 15:41:36,LG6400,2311.42,1129.39,497.50,684.53,0.98,0.97,0.99,0.97,222.06,220.46,220.56,225.16,3.57,5.29,2.27,3.14,49.63,2613.61,141.21,1,173.81,2.82,2.61,0.32,5.91,0.02,6.42
LAUNDROMAT,2,M3_2,2025-09-03 15:41:36,LG6400,2764.89,941.07,853.32,970.50,0.98,1,0.96,0.98,228.56,220.33,233.23,232.12,4.11,4.28,3.81,4.25,50.33,2501.16,197.21,1,182.68,3.52,1.97,1.22,7.15,3.80,6.18
LAUNDROMAT,1,M3_1,2025-09-03 15:41:41,LG6400,1394.49,340.15,393.36,660.98,0.99,0.99,1,0.97,215.06,217.14,213.97,214.06,2.20,1.57,1.84,3.18,49.76,2617.57,141.23,0,173.83,2.36,3.61,3.55,3.17,7.23,1.28
LAUNDROMAT,2,M3_2,2025-09-03 15:41:41,LG6400,1548.56,417.37,902.75,228.45,0.97,0.96,0.96,1,230.01,229.05,238.03,222.96,2.30,1.91,3.95,1.03,49.53,2505.82,197.26,0,182.72,1.58,4.40,2.57,5.43,3.23,2.71
LAUNDROMAT,1,M3_1,2025-09-03 15:41:46,LG6400,3503.53,1323.87,1142.96,1036.70,0.99,1,1,0.97,218.35,221.47,213.98,219.61,5.41,6.01,5.36,4.87,50.41,2622.53,141.28,1,173.85,3.88,3.75,2.66,4.14,8,5.88
LAUNDROMAT,2,M3_2,2025-09-03 15:41:46,LG6400,3436.71,1190.38,1415.61,830.72,0.98,0.99,0.96,0.99,232.47,219.42,239.30,238.70,5.06,5.50,6.18,3.50,49.74,2508.02,197.27,0,182.75,3.20,3.16,0.10,5.87,2.98,4.52
LAUNDROMAT,1,M3_1,2025-09-03 15:41:51,LG6400,2467.33,850.52,303.04,1313.77,0.96,0.95,0.97,0.96,221.68,220.65,225.38,219,3.89,4.04,1.39,6.25,50.44,2623.63,141.30,1,173.88,1.39,4.24,1.46,4.14,5.75,3.88
LAUNDROMAT,2,M3_2,2025-09-03 15:41:51,LG6400,2458.96,763.54,1236.47,458.95,0.98,0.97,1,0.97,227.80,238.91,231.25,213.25,3.63,3.31,5.36,2.23,50.33,2510.49,197.29,0,182.78,4.45,2.49,1.90,2.25,3.38,2.65
LAUNDROMAT,1,M3_1,2025-09-03 15:41:56,LG6400,861.41,425.39,158.12,277.90,0.98,0.99,0.98,0.98,224.48,233.35,214.32,225.76,1.29,1.85,0.76,1.26,49.97,2626.25,141.32,1,173.93,3.53,1.01,1.45,0.12,2.46,5.02
LAUNDROMAT,2,M3_2,2025-09-03 15:41:56,LG6400,2191.48,675.67,849.30,666.52,0.97,0.97,0.96,0.97,219.46,222.63,213.40,222.36,3.45,3.12,4.15,3.08,50.27,2513.67,197.32,1,182.83,4.49,2.81,0.07,0.57,7.82,5.96
LAUNDROMAT,1,M3_1,2025-09-03 15:42:01,LG6400,2340.82,658.77,692.69,989.36,0.98,0.99,0.98,0.99,235.20,234.77,233.81,237.01,3.37,2.84,3.03,4.23,49.68,2631.03,141.36,1,173.95,0.31,3.46,4.62,3.67,6.27,3.95
LAUNDROMAT,2,M3_2,2025-09-03 15:42:01,LG6400,2027.99,1040.88,403.70,583.41,0.97,0.97,0.96,0.97,226.70,227.27,238.86,213.99,3.10,4.74,1.75,2.81,49.60,2517.21,197.36,1,182.84,2.13,3.30,4.81,7.39,5.74,2.35
LAUNDROMAT,1,M3_1,2025-09-03 15:42:06,LG6400,2865.88,1034.04,1211.25,620.59,0.99,0.99,0.99,0.98,231.87,238.76,234.36,222.48,4.14,4.35,5.23,2.85,49.52,2633.83,141.38,1,173.98,0.56,2.97,1.72,1.13,2.61,7.13
LAUNDROMAT,2,M3_2,2025-09-03 15:42:06,LG6400,1275.95,226.12,345.66,704.16,0.98,0.96,0.97,0.99,218.42,212.96,214.36,227.95,1.96,1.11,1.65,3.11,50.31,2519.78,197.40,0,182.85,1.53,4.92,0.65,2.30,2.64,4.42
LAUNDROMAT,1,M3_1,2025-09-03 15:42:11,LG6400,1354.80,31.51,730.76,592.53,0.97,0.96,0.97,0.97,229.96,230.15,232.61,227.11,2.02,0.14,3.24,2.68,50.16,2636.56,141.39,1,174,1.18,1.65,4.43,7.01,1.97,0.08
LAUNDROMAT,2,M3_2,2025-09-03 15:42:11,LG6400,3549.93,1312.24,1142.64,1095.05,0.99,0.99,0.99,1,215.94,211.69,212.05,224.07,5.52,6.23,5.43,4.91,49.54,2524.52,197.44,0,182.89,3.31,4.94,4.98,6.32,6.96,3.53
LAUNDROMAT,1,M3_1,2025-09-03 15:42:16,LG6400,2880.16,1105.30,682.77,1092.09,0.97,0.97,0.98,0.95,216.10,216.29,221.63,210.37,4.62,5.28,3.13,5.45,50.18,2640.84,141.41,1,174.02,3.20,4,4.46,5.68,0.11,3.48
LAUNDROMAT,2,M3_2,2025-09-03 15:42:16,LG6400,2092.60,656.53,517.61,918.46,0.97,0.97,0.97,0.96,223.82,225.10,216.76,229.59,3.21,3.01,2.47,4.16,50.10,2529,197.47,0,182.91,3.11,0.75,3.28,1.80,1.15,6.11
LAUNDROMAT,1,M3_1,2025-09-03 15:42:21,LG6400,2731.33,339.90,1244.09,1147.33,0.98,0.98,0.97,0.99,225.98,235.67,216.09,226.19,4.18,1.47,5.96,5.10,50.14,2642.89,141.44,0,174.04,0.09,4.97,1.39,7.96,7.91,4.42
LAUNDROMAT,2,M3_2,2025-09-03 15:42:21,LG6400,1774.11,641.15,959.89,173.07,0.98,0.97,1,0.97,226.87,236.90,216.60,227.10,2.67,2.79,4.44,0.78,50.32,2531.40,197.50,0,182.96,3.86,1.62,4.53,5.35,4.63,3.76
LAUNDROMAT,1,M3_1,2025-09-03 15:42:26,LG6400,2236.45,819.86,410.26,1006.33,0.98,0.96,0.99,1,216.73,212.18,219.14,218.88,3.51,4.02,1.89,4.62,49.54,2646.57,141.47,1,174.06,1.68,3.95,2.71,3.70,6.48,4.03
LAUNDROMAT,2,M3_2,2025-09-03 15:42:26,LG6400,2337.86,113.64,1468.08,756.14,0.98,0.96,1,0.99,223.45,217.66,238.05,214.65,3.43,0.54,6.18,3.56,50.43,2533.44,197.53,1,182.97,2.04,0.46,3.31,2.96,3.02,7.02
LAUNDROMAT,1,M3_1,2025-09-03 15:42:31,LG6400,1990.63,1182.31,526.01,282.31,0.99,1,1,0.98,236.70,236.42,234.35,239.33,2.82,5.02,2.25,1.20,49.58,2648.23,141.49,0,174.09,3.47,2.19,2.31,5.04,4.60,1.47
LAUNDROMAT,2,M3_2,2025-09-03 15:42:31,LG6400,2455.77,259.27,886.38,1310.12,0.97,0.97,0.96,0.99,220.05,218.97,214.39,226.80,3.79,1.22,4.31,5.83,50.35,2537.77,197.54,0,183,3.48,4.20,2.04,1.10,3.42,6.32
LAUNDROMAT,1,M3_1,2025-09-03 15:42:36,LG6400,2426.84,1259.95,731.26,435.63,0.97,0.97,0.99,0.96,223.24,237.17,212.60,219.94,3.68,5.50,3.46,2.07,49.82,2652.85,141.51,1,174.11,1.66,0.02,0.02,5.08,4.93,7.52
LAUNDROMAT,2,M3_2,2025-09-03 15:42:36,LG6400,1991.74,814.06,330.85,846.83,1,0.99,1,1,228.59,232.80,225.60,227.38,2.91,3.54,1.47,3.73,50.31,2539.56,197.56,1,183.02,3.65,0.76,0.56,4.11,6.52,5.02
LAUNDROMAT,1,M3_1,2025-09-03 15:42:41,LG6400,2550.99,1179.54,201.64,1169.81,0.97,0.96,0.96,0.98,227.18,231.23,235.07,215.25,3.92,5.31,0.90,5.54,50.45,2656.67,141.54,1,174.13,4.40,3.17,3.52,4.32,7.86,5.25
LAUNDROMAT,2,M3_2,2025-09-03 15:42:41,LG6400,873.03,383.39,332.65,156.98,0.98,0.97,0.97,0.98,225.66,235.50,215.91,225.58,1.32,1.67,1.58,0.71,49.63,2540.67,197.57,0,183.05,1.59,3.06,1.92,1.58,7.87,1.82
LAUNDROMAT,1,M3_1,2025-09-03 15:42:46,LG6400,2950.13,1443.39,513.54,993.20,0.98,0.98,0.98,0.98,226.11,239.91,219.74,218.66,4.39,6.15,2.39,4.63,50.18,2660.05,141.59,0,174.15,0.37,2.63,3.20,0.34,7.24,7.72
LAUNDROMAT,2,M3_2,2025-09-03 15:42:46,LG6400,2324.57,557.25,1224.28,543.04,0.98,0.98,0.98,0.97,227.56,224.21,221.28,237.18,3.52,2.52,5.67,2.36,49.90,2544.20,197.62,0,183.07,0.48,1.94,0.94,7.29,2.96,7.61
LAUNDROMAT,1,M3_1,2025-09-03 15:42:51,LG6400,2118.90,1309.37,763.98,45.55,0.98,0.97,0.97,0.99,220.38,222.62,216.01,222.52,3.30,6.04,3.64,0.21,49.95,2663.92,141.62,1,174.18,2.97,2.68,0.54,6,4.41,5.56
LAUNDROMAT,2,M3_2,2025-09-03 15:42:51,LG6400,2299.42,395.09,828.57,1075.76,0.97,0.97,0.99,0.97,228.46,218.44,238.06,228.89,3.42,1.87,3.53,4.86,50.02,2546.42,197.63,0,183.11,4.02,2.75,2.97,0.87,5.11,2.86
LAUNDROMAT,1,M3_1,2025-09-03 15:42:56,LG6400,1577.62,28.21,1388.95,160.46,0.98,1,0.98,0.97,223.75,229.34,229.60,212.31,2.36,0.12,6.19,0.78,49.87,2665.47,141.63,1,174.22,0.21,1.91,2.73,5.23,3.56,3.73
LAUNDROMAT,2,M3_2,2025-09-03 15:42:56,LG6400,1267.10,288.48,91.45,887.17,0.97,0.95,1,0.95,226.68,219.47,231.04,229.54,1.95,1.38,0.40,4.06,50.26,2549.92,197.67,0,183.16,4.59,4.71,0.38,0.02,4.34,6.64
LAUNDROMAT,1,M3_1,2025-09-03 15:43:01,LG6400,1815.57,944.22,668.85,202.50,0.97,0.95,0.99,0.95,216.37,218.10,218.80,212.21,2.88,4.55,3.09,1,49.70,2668.87,141.67,1,174.24,3.04,1.78,1.65,3.38,1.70,1.71
LAUNDROMAT,2,M3_2,2025-09-03 15:43:01,LG6400,1851.64,333.51,669.37,848.76,0.98,0.98,0.96,1,225.02,238.93,217.22,218.90,2.84,1.42,3.22,3.88,49.68,2553.79,197.69,1,183.21,1.15,2.63,0.03,0.76,4.09,2.09
LAUNDROMAT,1,M3_1,2025-09-03 15:43:06,LG6400,2757.90,992.72,1383.26,381.92,0.97,0.99,0.95,0.97,234.41,233.59,238.82,230.81,4.03,4.29,6.09,1.71,49.53,2673.22,141.71,1,174.29,4,0.29,0.01,1.75,6.64,5.75
